ID	Info1	Info2	Value1	Value2
N372T17	MA	Pegasus	47943.92	0
Y65724D	CS	Pegasus	47954.40	0
NC313O1	MA	Millenium	47977.64	0
9PR7BR8	JK	Enterprise	47978.65	1
J864857	MA	Enterprise	47994.51	1
F353SDC	JK	Galactica	47995.31	0
7Q6ELD2	JK	Hallownest	47997.98	1
C7AK588	MA	Millenium	48001.83	1
9VH6298	JK	Baderna	48010.79	0
66D1H58	CS	Hallownest	48011.06	1
V4Q669F	CS	Pegasus	48016.16	0
XMXU5X6	CS	Scorpion	48016.24	0
878FT7K	JK	Scorpion	48022.80	1
O93LFC6	MA	Pegasus	48028.31	1
HH9K7UB	CS	Scorpion	48032.84	0
51XV36Q	CS	Enterprise	48074.84	1
L4QUC97	CS	Galactica	48078.45	1
219FQ15	MA	Scorpion	48078.67	1
97S4QT1	CS	Millenium	48081.47	0
A5AIZEA	MA	Baderna	48081.86	1
59T1X47	MA	Panopticon	48085.28	1
P82B7R6	MA	Baderna	48090.83	0
6P749CG	JK	Millenium	48107.52	1
7F39ZS7	MA	Voyager	48113.50	1
A8SBW27	CS	Galactica	48132.39	0
ZLU4E87	MA	Enterprise	48151.84	0
6332VL3	JK	Panopticon	48153.54	0
C7TFO7X	MA	Hallownest	48167.53	1
6F16SS2	CS	Enterprise	48184.58	0
563V665	MA	Panopticon	48188.73	0
19M6415	MA	Hallownest	48198.57	1
652HQ73	MA	Galactica	48208.02	1
7WI63M9	MA	Galactica	48224.28	1
W6HZO8W	CS	Voyager	48233.87	0
P7JL58O	JK	Hallownest	48243.08	1
1Z6I62Y	MA	Enterprise	48248.12	0
27133CU	CS	Galactica	48260.18	0
75H1U3P	JK	Enterprise	48261.14	0
8E82BP8	CS	Galactica	48268.45	1
8Q1CC5C	JK	Voyager	48274.03	0
627V732	CS	Millenium	48303.58	1
7IJQ382	MA	Galactica	48318.58	1
CM4278A	JK	Enterprise	48333.50	0
O79IR29	JK	Pegasus	48337.73	1
K91RZ1O	MA	Baderna	48357.29	0
894IG6P	MA	Voyager	48374.74	0
A25PCO3	MA	Galactica	48384.62	1
M9N9J2V	MA	Millenium	48388.82	0
I4YW382	JK	Hallownest	48400.91	1
63649K3	CS	Baderna	48412.88	0
5JD4ASG	MA	Baderna	48437.80	0
2B5XK7O	JK	Galactica	48446.24	1
GC15674	JK	Enterprise	48448.87	1
8536C69	MA	Scorpion	48457.20	1
U46LB5L	JK	Scorpion	48458.68	0
28K3243	JK	Enterprise	48496.79	1
3D2VL56	MA	Voyager	48499.18	0
S64RT15	MA	Panopticon	48506.96	1
4F2L68G	MA	Scorpion	48509.84	1
YI36JI4	CS	Galactica	48516.36	0
913Q4EB	MA	Galactica	48524.17	0
147QP15	JK	Enterprise	48532.52	1
698MUS4	JK	Galactica	48533.07	0
N7S8G9V	JK	Baderna	48538.73	0
T8A1K5P	JK	Enterprise	48539.63	0
8YS719C	JK	Enterprise	48542.19	0
NC45U83	MA	Galactica	48548.41	0
B5WN183	JK	Galactica	48554.71	0
4MW4JNX	JK	Pegasus	48565.32	1
NKAFQ48	JK	Baderna	48566.31	1
75Q8X58	JK	Scorpion	48567.57	0
YZ8YLJF	MA	Pegasus	48581.06	0
R24UXGF	JK	Scorpion	48596.34	1
9B1U8TN	MA	Panopticon	48615.55	1
541QDC1	JK	Baderna	48632.17	1
27EBC1N	MA	Enterprise	48642.35	1
628K3M7	CS	Voyager	48649.64	1
2NRD991	CS	Enterprise	48650.29	0
O8O1VX9	CS	Voyager	48652.24	0
R47JAD6	CS	Hallownest	48655.98	0
BP31CP4	CS	Hallownest	48656.16	0
G1619Y3	CS	Panopticon	48661.85	1
H149375	MA	Galactica	48670.00	0
LC24122	MA	Hallownest	48676.85	0
JDXNF93	JK	Pegasus	48686.65	0
V31VNV7	CS	Millenium	48688.87	1
8H7BD43	CS	Panopticon	48691.03	0
9133T47	CS	Galactica	48698.26	0
TI16B2C	JK	Hallownest	48721.81	0
K3HVL16	MA	Scorpion	48726.71	1
RQETGB9	CS	Galactica	48727.97	1
CV13Q6E	MA	Galactica	48733.88	0
F6L281J	JK	Hallownest	48761.54	1
375BQ9P	JK	Baderna	48763.50	0
X1I77O8	CS	Hallownest	48766.13	1
HOF845G	CS	Scorpion	48776.99	1
AWGN87O	JK	Galactica	48781.02	1
SUXXO57	CS	Pegasus	48787.06	0
P4E7Y9X	CS	Baderna	48803.48	0
77W96T9	JK	Hallownest	48805.29	1
OKD495Q	MA	Enterprise	48815.10	1
SVK6L75	JK	Voyager	48819.82	1
4VPZCQM	MA	Hallownest	48850.76	1
42V585N	JK	Pegasus	48861.17	0
94DX5IH	MA	Panopticon	48869.06	1
CS31666	MA	Panopticon	48879.55	0
66STW53	JK	Millenium	48886.70	1
QBR764F	JK	Hallownest	48890.09	1
EIBO2UW	CS	Galactica	48904.92	0
KJJ6MF9	CS	Galactica	48908.54	1
1Y9D1N4	CS	Baderna	48910.27	1
R7KOO4B	MA	Baderna	48915.12	1
HS999TU	CS	Galactica	48920.70	1
6AA7J8G	MA	Voyager	48928.44	1
7387G33	JK	Pegasus	48930.75	1
3QH6P5F	MA	Panopticon	48932.27	0
IXW7WQ1	MA	Baderna	48932.69	1
L9KYAO1	MA	Panopticon	48934.25	0
58551LC	JK	Galactica	48937.51	0
176TZIT	JK	Enterprise	48964.52	0
45G61I1	CS	Millenium	48996.20	0
4W3714E	MA	Scorpion	49009.55	1
A88N5JS	JK	Panopticon	49024.91	0
9KT17WP	MA	Voyager	49030.04	1
14M34VB	CS	Hallownest	49037.61	0
KWJ59ZS	JK	Hallownest	49044.77	0
8LEXXLF	CS	Scorpion	49064.75	0
F88QV6F	JK	Galactica	49065.16	0
YTI8AW5	MA	Baderna	49072.30	1
Y431266	JK	Scorpion	49073.99	1
K1B9L23	JK	Panopticon	49074.51	1
8A41UAJ	MA	Hallownest	49079.97	1
4PZ3B74	MA	Galactica	49082.93	1
685UXW8	JK	Hallownest	49099.68	1
TSEQU7Y	MA	Enterprise	49115.56	1
F86AB98	CS	Hallownest	49128.75	1
6LEMEV9	JK	Voyager	49131.50	1
56TK497	CS	Panopticon	49147.82	1
P1S4539	CS	Panopticon	49152.51	1
Q7H724J	MA	Voyager	49167.83	0
2XA4KBC	MA	Panopticon	49180.64	0
36Q2H3L	MA	Voyager	49183.36	0
82V96E5	MA	Hallownest	49198.79	1
EV43FW5	JK	Hallownest	49209.13	1
2C12P95	JK	Galactica	49228.63	1
7281QP8	JK	Hallownest	49242.55	1
E24829A	CS	Hallownest	49260.22	1
5B9XRYR	JK	Scorpion	49268.81	0
1ACPRFB	MA	Scorpion	49288.22	0
7YTVK4M	MA	Millenium	49308.46	0
P934941	CS	Galactica	49319.11	0
47A8F16	MA	Millenium	49343.83	0
MG79N8A	JK	Hallownest	49344.87	1
4A8F649	MA	Baderna	49363.85	1
GU743T4	MA	Baderna	49372.80	0
435O8R5	JK	Galactica	49410.41	1
16L622V	CS	Voyager	49432.50	0
9TI775H	JK	Galactica	49439.37	1
UTQEEZ3	JK	Baderna	49451.52	1
VI93OD8	CS	Pegasus	49453.30	1
21Z712T	CS	Panopticon	49466.98	1
1Q1IOVG	MA	Galactica	49481.19	1
392S875	JK	Enterprise	49486.01	0
GKU5Y95	JK	Scorpion	49504.44	1
9LC52H5	CS	Pegasus	49530.83	0
V4O939J	MA	Panopticon	49531.69	1
5GR2GZB	CS	Hallownest	49531.79	1
9SJQ5FS	MA	Baderna	49547.98	1
5T46964	JK	Baderna	49557.89	1
PZTXIQI	JK	Panopticon	49560.35	0
W9OXB89	MA	Enterprise	49560.98	0
M2P6PGV	JK	Hallownest	49592.23	0
H5X63NT	CS	Baderna	49598.23	1
VHJEB25	MA	Galactica	49606.60	0
OC18U91	MA	Millenium	49616.21	1
TL68M2O	CS	Hallownest	49617.34	0
YBLUCW3	JK	Voyager	49635.17	1
G961I58	CS	Panopticon	49643.86	0
9M8BCIK	CS	Panopticon	49654.05	1
C8N3W2U	JK	Millenium	49657.23	0
VB24933	MA	Baderna	49660.99	0
H59I9S2	MA	Galactica	49663.45	1
C322J71	JK	Galactica	49698.07	1
N67LJ81	JK	Hallownest	49707.59	1
Y79T7TU	CS	Scorpion	49713.30	1
Q484NFA	MA	Hallownest	49718.73	1
L22QK37	MA	Voyager	49734.86	1
4644S7P	MA	Millenium	49737.51	1
UYNWGXP	JK	Scorpion	49737.71	0
T6OOUM4	MA	Galactica	49744.65	1
C7J8HXW	CS	Voyager	49749.61	0
JO333I6	MA	Baderna	49754.80	1
83X5RJ1	MA	Galactica	49759.24	1
6587NM5	JK	Galactica	49783.69	1
KU1622H	MA	Scorpion	49784.29	1
J495T9V	CS	Scorpion	49795.19	0
F6TZ3GO	CS	Galactica	49801.10	0
L4K726V	MA	Baderna	49817.82	0
4118O84	JK	Enterprise	49865.29	0
54EG8X8	JK	Enterprise	49868.00	0
R6P6P7L	MA	Galactica	49868.49	0
357O846	JK	Baderna	49868.52	0
898UY25	CS	Galactica	49883.49	0
O1MKJ31	MA	Scorpion	49887.65	1
3Z11FK9	MA	Panopticon	49892.96	1
99LZ9BN	CS	Pegasus	49897.84	0
Q6ZC324	MA	Galactica	49950.42	0
R619K9R	JK	Baderna	49965.38	0
J844QS1	MA	Voyager	49988.74	1
4XCV52H	CS	Millenium	50009.88	0
174JO1N	JK	Pegasus	50016.49	1
1P6QQ91	CS	Galactica	50018.02	1
Y69ZT8U	MA	Enterprise	50022.14	0
1LBBEED	JK	Enterprise	50037.43	0
ZN9FQVH	CS	Voyager	50102.90	0
744555F	MA	Pegasus	50107.32	0
F3X1X99	JK	Galactica	50108.80	0
4H5783H	MA	Enterprise	50137.03	1
YEHHPTZ	JK	Galactica	50140.78	1
TCQ3NAG	MA	Galactica	50150.09	0
O57RSXJ	CS	Hallownest	50150.13	0
LN346GB	JK	Galactica	50156.04	0
35DDX6K	MA	Panopticon	50168.24	0
V33V355	JK	Baderna	50171.37	1
I4V8685	JK	Baderna	50172.92	1
2HCZDVG	JK	Hallownest	50196.19	0
142OK81	MA	Voyager	50203.03	0
P8CD5JU	MA	Scorpion	50212.40	0
6R9Y31Y	JK	Hallownest	50231.10	1
751Z79T	MA	Galactica	50234.97	1
11F1531	JK	Pegasus	50236.14	1
2PH344H	JK	Enterprise	50240.43	1
8D1L71Y	CS	Galactica	50250.45	0
KAUO28Z	JK	Voyager	50251.68	1
75DAPI8	CS	Millenium	50257.20	1
W644R18	MA	Galactica	50266.20	0
11XLAZL	CS	Pegasus	50267.96	0
324LOP8	MA	Enterprise	50278.21	1
37X45RU	MA	Galactica	50281.08	0
UK42674	JK	Millenium	50310.25	1
845U183	CS	Panopticon	50313.93	0
ZP2677L	MA	Voyager	50316.30	1
WJ3Q98C	MA	Hallownest	50322.25	1
7XYU3VK	CS	Panopticon	50323.54	1
4AH9OX9	MA	Hallownest	50364.36	0
859OUX1	MA	Voyager	50366.35	0
BA4TUXC	MA	Millenium	50372.84	1
6Y97U77	MA	Baderna	50374.77	1
H2ZI8PT	CS	Voyager	50391.12	0
5HN6987	MA	Galactica	50392.25	1
AU887FN	JK	Panopticon	50393.79	1
N7363EV	JK	Enterprise	50394.49	0
26KXCC2	MA	Voyager	50433.67	1
M822CN2	MA	Enterprise	50452.17	0
369Z9S7	JK	Hallownest	50464.34	1
2QG1A2C	CS	Galactica	50470.95	1
MF2IBF2	MA	Millenium	50470.99	0
9RJSW35	CS	Galactica	50475.22	1
887N2Q6	MA	Galactica	50475.51	1
NBHWI35	CS	Scorpion	50488.40	1
6242VD7	MA	Baderna	50502.45	1
567851N	CS	Galactica	50502.86	1
611124N	CS	Enterprise	50506.17	0
ZKWI6QO	JK	Galactica	50507.23	0
7446W5Y	JK	Baderna	50511.94	1
3B7B18W	CS	Panopticon	50527.52	1
TYI3BF2	MA	Pegasus	50531.28	1
P6JRE84	CS	Galactica	50536.67	1
BN6OA2M	JK	Galactica	50550.71	1
QE62X67	JK	Baderna	50561.14	0
5OK885F	MA	Galactica	50562.94	1
Y1RP83K	CS	Voyager	50570.64	1
2818FUU	CS	Scorpion	50573.92	0
135NIB4	MA	Pegasus	50581.69	0
2FKH3DB	MA	Voyager	50599.09	1
OW8G619	CS	Hallownest	50607.23	1
582766B	MA	Hallownest	50652.19	1
12D5354	CS	Galactica	50653.33	1
5GWI298	MA	Galactica	50656.29	0
O3W8T11	MA	Panopticon	50656.88	1
4ZIX7F1	MA	Enterprise	50697.25	0
PPX8I22	JK	Panopticon	50706.69	1
15N2EQM	CS	Enterprise	50710.01	0
K4XS877	MA	Scorpion	50717.94	1
65U56C3	MA	Pegasus	50724.77	0
822F5X1	JK	Galactica	50730.50	0
9H8Q54B	CS	Scorpion	50736.31	1
379X51W	MA	Scorpion	50742.24	0
4YCGW5V	MA	Hallownest	50742.85	0
748J3RO	MA	Scorpion	50757.72	0
B4V1579	CS	Galactica	50769.09	0
GPD7NJK	CS	Panopticon	50773.16	0
8J538AQ	JK	Millenium	50801.02	0
53BCP51	MA	Voyager	50802.70	1
776RV29	JK	Pegasus	50829.61	0
22FOA76	MA	Baderna	50855.43	1
H271E9Y	CS	Galactica	50863.52	0
88V69F3	CS	Baderna	50871.64	1
1KWXP23	CS	Baderna	50877.99	0
9P678HL	MA	Galactica	50891.27	0
Y1N2R48	CS	Enterprise	50900.44	1
WW3D127	CS	Galactica	50927.80	1
O5BED13	JK	Galactica	50951.11	0
25825U3	JK	Millenium	50951.14	0
XES19Z9	JK	Galactica	50952.82	1
243Q979	MA	Scorpion	50956.69	0
LO45E97	CS	Galactica	50960.31	1
26NS5V3	CS	Hallownest	50961.70	0
9C2I2LT	CS	Scorpion	50970.16	0
Y738MIF	MA	Enterprise	50994.50	0
6R73YXX	JK	Galactica	51009.15	0
KD8TL45	CS	Scorpion	51021.48	0
QPH9HM1	MA	Galactica	51025.31	0
69WBMOE	CS	Panopticon	51027.81	0
514229A	JK	Pegasus	51031.68	1
JPLGB71	CS	Scorpion	51036.43	0
DR4JW7B	MA	Baderna	51044.19	0
35NNELF	MA	Millenium	51051.72	1
9NI14A7	MA	Enterprise	51063.63	1
R5WT8G6	MA	Pegasus	51073.63	0
V7R86O4	MA	Millenium	51097.32	1
54N496K	CS	Voyager	51144.72	1
D3DKP4E	MA	Galactica	51147.73	1
AYD1B11	JK	Scorpion	51163.66	1
F7315GL	MA	Baderna	51164.99	1
T2C6I54	MA	Panopticon	51167.23	0
MV8R8N6	MA	Enterprise	51168.07	1
Q2C8OAE	CS	Hallownest	51168.27	1
6M8P661	MA	Scorpion	51199.17	0
U5TPTJ2	MA	Millenium	51208.21	0
749D6Q5	MA	Panopticon	51209.16	1
W5YV387	JK	Scorpion	51211.48	1
94KQBCI	CS	Hallownest	51222.33	1
9Z1Y422	CS	Panopticon	51223.12	0
X5I8VI5	CS	Millenium	51242.18	0
P64LD2A	JK	Pegasus	51250.55	0
KO4F628	MA	Pegasus	51256.74	0
SAQLT42	CS	Pegasus	51278.74	0
6339T49	JK	Scorpion	51283.32	0
86TEY77	JK	Hallownest	51298.75	1
MGIS1JU	JK	Voyager	51299.36	0
4K9W215	JK	Voyager	51303.84	1
449868H	CS	Panopticon	51304.76	1
KBJ2M91	JK	Millenium	51309.11	0
I6B92EP	JK	Galactica	51321.49	0
8Y9ZT29	MA	Scorpion	51326.65	0
OK31216	MA	Millenium	51331.22	0
2V532ET	JK	Hallownest	51334.99	0
7689EBW	MA	Pegasus	51339.85	1
K56ODF2	MA	Hallownest	51348.02	1
5G4CMK8	CS	Galactica	51353.86	0
Z4ELFS8	JK	Scorpion	51377.55	0
143AA11	MA	Voyager	51377.62	1
5VQORHN	MA	Hallownest	51386.57	1
3UPN458	JK	Scorpion	51390.49	0
45O3LF7	MA	Hallownest	51411.58	0
HI59XT1	CS	Voyager	51417.52	0
L9412L1	JK	Galactica	51424.97	1
QN216AS	JK	Baderna	51433.09	0
KD59C65	JK	Galactica	51461.29	0
2RRV8XV	MA	Galactica	51476.39	1
615WR77	MA	Pegasus	51490.78	1
1F1L3PB	MA	Millenium	51499.80	1
55EGG21	MA	Galactica	51550.44	0
9XX3E4M	MA	Voyager	51561.60	1
3XO4H63	JK	Hallownest	51565.31	1
2BWJPU1	MA	Baderna	51571.37	1
M2BYRQW	CS	Enterprise	51573.07	0
L85DIEI	JK	Panopticon	51581.35	0
44OX5Y4	JK	Galactica	51618.97	0
9F1QX72	MA	Baderna	51623.21	0
81AVAH1	MA	Millenium	51659.43	0
D814366	CS	Scorpion	51675.79	0
8LIWXID	MA	Voyager	51682.39	1
1A6NL35	MA	Scorpion	51687.58	1
M5MC474	CS	Enterprise	51691.36	1
3OCZ36W	MA	Pegasus	51697.26	0
66328YQ	CS	Baderna	51715.87	1
44TXFN2	JK	Baderna	51728.39	0
8MSE597	CS	Scorpion	51731.55	0
J1Y7SYW	MA	Panopticon	51742.58	1
Y93QZKG	JK	Scorpion	51743.09	1
PWTZ978	CS	Panopticon	51752.54	1
U1O6433	JK	Galactica	51753.19	0
Y47N254	CS	Baderna	51759.15	0
Q5JLLR8	JK	Enterprise	51760.51	1
45P38H9	JK	Baderna	51762.79	0
1B3957U	CS	Hallownest	51779.55	0
NR1Q49R	CS	Enterprise	51785.52	1
TJ42I5N	MA	Enterprise	51797.39	1
1593G53	MA	Millenium	51818.32	0
JV59733	CS	Voyager	51821.18	0
8T518KR	MA	Millenium	51830.18	1
D12LMPK	JK	Panopticon	51845.17	1
F44BAIG	MA	Galactica	51845.97	0
R24O18M	MA	Pegasus	51853.69	0
R9G9M27	JK	Galactica	51858.11	1
RDL91GJ	MA	Scorpion	51871.69	0
8ZK7A87	MA	Pegasus	51881.10	0
3OBLN14	MA	Enterprise	51914.11	1
69A66OH	JK	Hallownest	51925.69	1
629U17P	MA	Panopticon	51928.24	1
C2T5262	CS	Galactica	51931.80	1
LYQH6QK	MA	Hallownest	51961.78	1
BEVT4G3	MA	Baderna	51962.36	0
3B37667	MA	Panopticon	51973.60	0
53H716F	JK	Voyager	52000.78	1
M542CV6	CS	Enterprise	52008.42	1
TX6PKI2	CS	Galactica	52009.37	1
FZ3PJT7	JK	Galactica	52012.79	1
O4544SS	JK	Enterprise	52025.89	0
VY3719H	MA	Baderna	52045.51	0
5F96EK2	MA	Voyager	52060.31	0
LLP94K2	MA	Voyager	52091.61	0
5YZ1253	JK	Pegasus	52125.26	0
75B9853	MA	Hallownest	52147.61	1
D1U327S	CS	Millenium	52157.62	1
PF25EB6	MA	Galactica	52158.47	1
QB46J3E	CS	Galactica	52160.33	1
KEMX77U	CS	Pegasus	52167.79	1
J3NCRB3	MA	Galactica	52171.70	1
A54Q56S	CS	Scorpion	52175.69	1
952CX56	MA	Hallownest	52204.02	1
4DR14NT	JK	Voyager	52211.92	0
URL55P2	MA	Scorpion	52213.81	1
998544N	MA	Baderna	52218.39	0
889ITX7	JK	Hallownest	52224.99	0
WJ7S9YH	CS	Baderna	52227.27	1
A651MHM	MA	Galactica	52233.32	1
445J5M5	JK	Scorpion	52250.75	0
88SZ4N8	MA	Galactica	52250.75	0
AO19SE6	CS	Hallownest	52256.00	1
RJ8IW6X	MA	Enterprise	52269.86	1
TT62J5K	MA	Galactica	52278.01	0
GM82A84	CS	Scorpion	52306.66	1
5X8O95Q	JK	Hallownest	52319.96	1
69L217S	MA	Pegasus	52322.85	1
9Q45U84	MA	Baderna	52348.66	0
273HOSM	CS	Panopticon	52375.09	1
T83L538	CS	Galactica	52378.20	1
8I75P3Z	MA	Enterprise	52392.99	1
99P1A24	MA	Galactica	52398.76	0
8J3RF4J	MA	Scorpion	52399.75	1
8D85ID9	CS	Voyager	52401.68	0
UOOGMED	JK	Scorpion	52403.04	0
4WTK37Z	JK	Galactica	52404.95	1
1659N85	MA	Enterprise	52409.24	1
6838WC8	CS	Baderna	52450.54	1
R69VL5P	JK	Enterprise	52464.18	1
53374Y8	JK	Baderna	52466.13	1
49E7LH3	MA	Pegasus	52499.06	0
VO5E1E5	JK	Galactica	52502.09	1
7WRDRWN	MA	Pegasus	52525.75	0
2P4AB58	MA	Baderna	52559.20	1
3OS9EZ5	JK	Galactica	52576.69	1
C5F94I9	MA	Baderna	52578.69	1
519931H	JK	Galactica	52579.42	1
SNW19O8	MA	Millenium	52610.38	1
7A5A6XI	CS	Galactica	52622.55	1
JQQZ8J7	JK	Panopticon	52658.73	1
63VP929	MA	Enterprise	52669.35	1
Y4O43ZV	JK	Galactica	52674.25	1
D7W88V7	MA	Baderna	52674.81	1
8W29133	MA	Enterprise	52680.84	0
75LK3A5	JK	Voyager	52686.69	1
5NB7196	JK	Voyager	52687.13	1
J1LHU68	MA	Voyager	52688.69	0
76O53EX	MA	Voyager	52696.48	0
9A1AM72	JK	Hallownest	52704.87	1
6828WZ9	CS	Panopticon	52706.78	1
1USDTLA	JK	Galactica	52717.36	0
V55HQ17	JK	Millenium	52719.15	1
976N424	JK	Baderna	52723.69	0
J36W7WG	JK	Millenium	52740.70	1
CWD9V7F	MA	Pegasus	52756.68	0
SBYZW33	CS	Millenium	52758.72	0
Q8R539U	JK	Enterprise	52783.99	0
9MPG21T	CS	Voyager	52795.56	1
OY9234L	MA	Baderna	52813.46	1
9N1PDO6	CS	Pegasus	52822.06	0
621WR61	JK	Hallownest	52824.85	1
9R96PGH	MA	Baderna	52832.54	0
6J1D7AU	JK	Galactica	52835.14	1
M2Z4421	CS	Hallownest	52837.40	1
5X5759Z	JK	Panopticon	52853.48	1
11YPSY5	CS	Hallownest	52869.64	1
664J757	MA	Millenium	52880.93	0
32MFA29	MA	Galactica	52887.70	0
VIGJ8AK	CS	Panopticon	52899.51	1
2931MAL	CS	Galactica	52904.57	1
395AHUW	JK	Enterprise	52909.41	1
2165KV5	CS	Millenium	52911.99	1
M33HD52	JK	Enterprise	52918.20	0
YC1GVR4	MA	Voyager	52932.11	1
W6UA819	MA	Enterprise	52938.58	1
D8W19T1	JK	Enterprise	52954.45	1
5UNW625	JK	Galactica	52965.13	1
E3PZSSV	MA	Millenium	52971.44	0
CA98S9C	JK	Voyager	52973.52	1
OKW728Y	MA	Voyager	52981.17	1
41Q136J	JK	Pegasus	52981.32	1
9Q84I3V	JK	Galactica	53003.50	0
CW48373	JK	Baderna	53005.12	0
54OJF8Y	CS	Hallownest	53006.59	0
ZT7S767	CS	Hallownest	53007.92	1
S5M11NI	MA	Enterprise	53009.16	0
HOA3735	CS	Scorpion	53026.96	1
AMFC91M	MA	Pegasus	53034.18	0
5DS3552	JK	Baderna	53060.56	1
1D9FW65	MA	Pegasus	53071.25	1
RE7U5S7	CS	Baderna	53072.38	1
YMYXJAB	CS	Hallownest	53072.52	0
X285593	MA	Scorpion	53087.69	0
PXAO9B1	JK	Scorpion	53089.57	0
X2Y6877	MA	Galactica	53090.10	1
3W5HHLS	JK	Baderna	53106.02	1
G8P36C3	CS	Scorpion	53114.77	0
2C11392	MA	Pegasus	53118.19	0
S531YYY	JK	Baderna	53128.68	0
6IZ3NA9	CS	Millenium	53129.06	0
LFM89ZS	JK	Millenium	53131.76	1
8465RJF	MA	Galactica	53149.21	1
82C8835	MA	Scorpion	53160.47	0
4K8AXS2	CS	Scorpion	53165.63	1
QOELZY4	CS	Voyager	53171.85	0
4TC39Y5	MA	Galactica	53173.48	0
KO5YFB1	MA	Scorpion	53179.42	0
23Z69CC	CS	Baderna	53180.01	1
3429T16	JK	Millenium	53180.12	0
7LGMO4R	JK	Baderna	53180.13	1
696YD96	JK	Enterprise	53180.50	0
312KTFI	JK	Hallownest	53207.96	1
EIZ55Z4	JK	Voyager	53214.63	1
H13XVG1	JK	Millenium	53215.57	1
35XPWNF	MA	Hallownest	53235.05	1
3533E8R	CS	Baderna	53240.15	1
859TY84	CS	Galactica	53248.99	1
6BB4S4J	JK	Galactica	53253.69	0
828C92F	JK	Millenium	53253.98	1
U2H8K5X	JK	Galactica	53263.78	0
ALLVT7T	CS	Galactica	53278.32	1
XO77UX9	MA	Millenium	53282.61	1
AP2D6BU	JK	Scorpion	53287.41	0
T21L927	JK	Baderna	53317.27	1
TQ3TAI5	CS	Enterprise	53322.93	0
1ZYC7TP	MA	Voyager	53336.56	0
F8GLCMV	JK	Galactica	53340.58	1
7Y961SI	CS	Hallownest	53341.92	0
48UC34S	MA	Hallownest	53348.48	1
IV3MO4U	CS	Hallownest	53350.62	0
JAQ5N8L	CS	Hallownest	53385.27	1
894JHVG	MA	Pegasus	53389.71	1
2HOZ7VS	CS	Galactica	53400.05	0
O82LO6J	CS	Galactica	53414.68	1
36IBTA9	CS	Scorpion	53415.37	0
4A9WSS2	JK	Hallownest	53424.72	1
3F794M5	JK	Millenium	53459.02	0
883CDQ1	MA	Scorpion	53464.13	1
75QEN9I	MA	Pegasus	53466.15	1
6N2K47L	MA	Galactica	53473.92	0
387J7YB	JK	Scorpion	53500.57	0
2J31ZQQ	JK	Pegasus	53502.13	1
CS598P8	CS	Voyager	53502.46	1
2I7ST4F	MA	Pegasus	53505.31	1
D73QJ81	CS	Scorpion	53534.48	0
85878M3	MA	Panopticon	53534.66	1
O8M64NW	JK	Galactica	53541.88	1
68CDPYR	CS	Galactica	53544.82	1
R8S1C1P	JK	Scorpion	53553.44	0
64ORBV1	JK	Baderna	53560.16	0
MB6GNB4	JK	Pegasus	53571.80	1
V2A337L	CS	Hallownest	53574.79	0
RD42NE4	MA	Voyager	53579.07	1
874Q25B	MA	Galactica	53581.90	1
83H7RYN	JK	Panopticon	53583.99	1
4EE9UBI	MA	Panopticon	53584.77	1
6RMV6Y9	CS	Baderna	53585.63	0
3281JIV	MA	Baderna	53587.50	0
8682XL9	MA	Pegasus	53597.58	0
ND1EWGU	JK	Panopticon	53605.77	1
65V3N5D	CS	Pegasus	53608.37	1
2SL3P14	CS	Voyager	53608.76	1
7GB79Q8	CS	Enterprise	53609.17	0
2TS88Q1	MA	Voyager	53610.69	1
LNNC31K	MA	Galactica	53618.60	1
I6777Y3	MA	Enterprise	53619.72	1
8G4W1Y3	MA	Galactica	53620.98	0
J5TH7EY	CS	Scorpion	53622.31	1
D5473K5	JK	Scorpion	53633.32	0
316538O	JK	Enterprise	53641.81	0
8RDY161	MA	Pegasus	53655.23	0
X871MV7	MA	Pegasus	53657.45	0
Z8F784R	MA	Scorpion	53661.73	0
3U644KR	CS	Millenium	53714.54	0
V73JTGA	CS	Galactica	53738.66	1
H17BFS6	JK	Hallownest	53741.14	1
D1H6I22	JK	Baderna	53743.14	1
E7EHES2	MA	Voyager	53749.99	1
59T5827	MA	Voyager	53754.12	0
429P736	CS	Voyager	53769.00	0
PNAO34T	MA	Galactica	53771.89	1
T5G62FK	MA	Voyager	53789.82	1
94P1611	CS	Panopticon	53791.67	0
1XU3FKK	MA	Millenium	53794.91	0
5JE4317	MA	Pegasus	53847.81	0
IEH8IFH	JK	Baderna	53849.25	1
516LEF7	CS	Millenium	53866.65	0
DI3667S	MA	Hallownest	53868.58	0
7O3SY57	MA	Millenium	53870.78	1
22OW1VN	JK	Enterprise	53871.41	0
W2LK7V5	CS	Scorpion	53877.09	1
G9T3LTL	CS	Scorpion	53887.34	0
Z6J1394	JK	Galactica	53890.56	0
581JF42	CS	Millenium	53891.60	1
O24951E	MA	Hallownest	53894.35	1
4EK89N8	MA	Panopticon	53898.45	0
HH2O419	MA	Enterprise	53920.18	0
US8DKJX	JK	Galactica	53939.24	0
4IB8BR9	MA	Panopticon	53961.29	1
38LR166	JK	Baderna	53986.93	0
VG1O95Y	CS	Galactica	53988.25	0
46F1NCZ	MA	Enterprise	54014.78	0
P3UG32E	CS	Pegasus	54025.23	0
T862Y7Z	CS	Enterprise	54032.72	1
K63M5DN	JK	Millenium	54033.92	0
19O5Q3C	CS	Baderna	54037.46	1
